EntFile_src,EntLine_src,EntName_src,EntKind_src,EntType_src,EntID_src,RefFile,RefLine,RefKind,RefType,EntFile_target,EntLine_target,EntName_target,EntKind_target,EntType_target,EntID_target,Is_Infringed,is37
/home/ks-turtle/Desktop/src/javax/naming/directory/BasicAttributes.java,323,javax.naming.directory.BasicAttributes.IDEnumImpl,Type,Java Class Type Default Member,218356,/home/ks-turtle/Desktop/src/javax/naming/directory/BasicAttributes.java,323,Couple,Java Extend Couple Implicit,/home/ks-turtle/Desktop/src/java/lang/Object.java,20,javax.naming.directory,Type,Java Class Type Public Member,116,no-match,0
/home/ks-turtle/Desktop/src/javax/naming/directory/BasicAttribute.java,55,javax.naming.directory.BasicAttribute,Type,Java Class Type Public Member,218414,/home/ks-turtle/Desktop/src/javax/naming/directory/BasicAttribute.java,55,Couple,Java Extend Couple Implicit,/home/ks-turtle/Desktop/src/java/lang/Object.java,20,javax.naming.directory,Type,Java Class Type Public Member,116,no-match,0
/home/ks-turtle/Desktop/src/java/lang/Shutdown.java,23,java.lang.Shutdown,Type,Java Class Type Default Member,218634,/home/ks-turtle/Desktop/src/java/lang/Shutdown.java,23,Couple,Java Extend Couple Implicit,/home/ks-turtle/Desktop/src/java/lang/Object.java,20,java.lang,Type,Java Class Type Public Member,116,no-match,1
/home/ks-turtle/Desktop/src/javax/naming/ldap/StartTlsResponse.java,59,javax.naming.ldap.StartTlsResponse,Type,Java Abstract Class Type Public Member,219101,/home/ks-turtle/Desktop/src/javax/naming/ldap/StartTlsResponse.java,59,Couple,Java Extend Couple Implicit,/home/ks-turtle/Desktop/src/java/lang/Object.java,20,javax.naming.ldap,Type,Java Class Type Public Member,116,no-match,0
/home/ks-turtle/Desktop/src/javax/naming/directory/BasicAttribute.java,507,javax.naming.directory.BasicAttribute.ValuesEnumImpl,Type,Java Class Type Default Member,220968,/home/ks-turtle/Desktop/src/javax/naming/directory/BasicAttribute.java,507,Couple,Java Extend Couple Implicit,/home/ks-turtle/Desktop/src/java/lang/Object.java,20,javax.naming.directory,Type,Java Class Type Public Member,116,no-match,0
/home/ks-turtle/Desktop/src/stub/javax/crypto/Mac.java,44,javax.crypto.Mac,Type,Java Class Type Public Member,221435,/home/ks-turtle/Desktop/src/stub/javax/crypto/Mac.java,44,Couple,Java Extend Couple Implicit,/home/ks-turtle/Desktop/src/java/lang/Object.java,20,javax.crypto,Type,Java Class Type Public Member,116,no-match,1
/home/ks-turtle/Desktop/src/stub/javax/crypto/MacSpi.java,37,javax.crypto.MacSpi,Type,Java Abstract Class Type Public Member,221474,/home/ks-turtle/Desktop/src/stub/javax/crypto/MacSpi.java,37,Couple,Java Extend Couple Implicit,/home/ks-turtle/Desktop/src/java/lang/Object.java,20,javax.crypto,Type,Java Class Type Public Member,116,no-match,1
/home/ks-turtle/Desktop/src/java/awt/font/GlyphMetrics.java,91,java.awt.font.GlyphMetrics,Type,Java Final Class Type Public Member,222831,/home/ks-turtle/Desktop/src/java/awt/font/GlyphMetrics.java,91,Couple,Java Extend Couple Implicit,/home/ks-turtle/Desktop/src/java/lang/Object.java,20,java.awt.font,Type,Java Class Type Public Member,116,no-match,1
/home/ks-turtle/Desktop/src/javax/swing/plaf/basic/BasicTableHeaderUI.java,45,javax.swing.plaf.basic.BasicTableHeaderUI.MouseInputHandler,Type,Java Class Type Public Member,223339,/home/ks-turtle/Desktop/src/javax/swing/plaf/basic/BasicTableHeaderUI.java,45,Couple,Java Extend Couple Implicit,/home/ks-turtle/Desktop/src/java/lang/Object.java,20,javax.swing.plaf.basic,Type,Java Class Type Public Member,116,no-match,0
/home/ks-turtle/Desktop/src/java/security/KeyPair.java,24,java.security.KeyPair,Type,Java Final Class Type Public Member,223486,/home/ks-turtle/Desktop/src/java/security/KeyPair.java,24,Couple,Java Extend Couple Implicit,/home/ks-turtle/Desktop/src/java/lang/Object.java,20,java.security,Type,Java Class Type Public Member,116,match,1
/home/ks-turtle/Desktop/src/java/util/jar/Pack200.java,94,java.util.jar.Pack200,Type,Java Abstract Class Type Public Member,223527,/home/ks-turtle/Desktop/src/java/util/jar/Pack200.java,94,Couple,Java Extend Couple Implicit,/home/ks-turtle/Desktop/src/java/lang/Object.java,20,java.util.jar,Type,Java Class Type Public Member,116,match,0
/home/ks-turtle/Desktop/src/java/rmi/activation/ActivationGroupDesc.java,189,java.rmi.activation.ActivationGroupDesc.CommandEnvironment,Type,Java Static Class Type Public Member,223737,/home/ks-turtle/Desktop/src/java/rmi/activation/ActivationGroupDesc.java,189,Couple,Java Extend Couple Implicit,/home/ks-turtle/Desktop/src/java/lang/Object.java,20,java.rmi.activation,Type,Java Class Type Public Member,116,no-match,0
/home/ks-turtle/Desktop/src/org/omg/CosNaming/NamingContextExtPackage/InvalidAddressHolder.java,10,org.omg.CosNaming.NamingContextExtPackage.InvalidAddressHolder,Type,Java Final Class Type Public Member,224210,/home/ks-turtle/Desktop/src/org/omg/CosNaming/NamingContextExtPackage/InvalidAddressHolder.java,10,Couple,Java Extend Couple Implicit,/home/ks-turtle/Desktop/src/java/lang/Object.java,20,org.omg,Type,Java Class Type Public Member,116,no-match,0
/home/ks-turtle/Desktop/src/java/nio/channels/Pipe.java,36,java.nio.channels.Pipe,Type,Java Abstract Class Type Public Member,224555,/home/ks-turtle/Desktop/src/java/nio/channels/Pipe.java,36,Couple,Java Extend Couple Implicit,/home/ks-turtle/Desktop/src/java/lang/Object.java,20,java.nio.channels,Type,Java Class Type Public Member,116,match,1
/home/ks-turtle/Desktop/src/java/lang/CharacterDataUndefined.java,16,java.lang.CharacterDataUndefined,Type,Java Class Type Default Member,224805,/home/ks-turtle/Desktop/src/java/lang/CharacterDataUndefined.java,16,Couple,Java Extend Couple Implicit,/home/ks-turtle/Desktop/src/java/lang/Object.java,20,java.lang,Type,Java Class Type Public Member,116,no-match,1
/home/ks-turtle/Desktop/src/stub/javax/crypto/SealedObject.java,85,javax.crypto.SealedObject,Type,Java Class Type Public Member,224869,/home/ks-turtle/Desktop/src/stub/javax/crypto/SealedObject.java,85,Couple,Java Extend Couple Implicit,/home/ks-turtle/Desktop/src/java/lang/Object.java,20,javax.crypto,Type,Java Class Type Public Member,116,no-match,1
/home/ks-turtle/Desktop/src/javax/swing/DefaultFocusManager.java,142,javax.swing.CompareTabOrderComparator,Type,Java Final Class Type Default Member,225672,/home/ks-turtle/Desktop/src/javax/swing/DefaultFocusManager.java,142,Couple,Java Extend Couple Implicit,/home/ks-turtle/Desktop/src/java/lang/Object.java,20,javax.swing,Type,Java Class Type Public Member,116,no-match,0
/home/ks-turtle/Desktop/src/javax/swing/text/html/CSS.java,2491,javax.swing.text.html.CSS.LengthUnit,Type,Java Static Class Type Default Member,225912,/home/ks-turtle/Desktop/src/javax/swing/text/html/CSS.java,2491,Couple,Java Extend Couple Implicit,/home/ks-turtle/Desktop/src/java/lang/Object.java,20,javax.swing.text.html,Type,Java Class Type Public Member,116,no-match,0
/home/ks-turtle/Desktop/src/javax/swing/text/html/CSS.java,2769,javax.swing.text.html.CSS.ShorthandBackgroundParser,Type,Java Static Class Type Default Member,225977,/home/ks-turtle/Desktop/src/javax/swing/text/html/CSS.java,2769,Couple,Java Extend Couple Implicit,/home/ks-turtle/Desktop/src/java/lang/Object.java,20,javax.swing.text.html,Type,Java Class Type Public Member,116,no-match,0
/home/ks-turtle/Desktop/src/javax/swing/text/html/CSS.java,2627,javax.swing.text.html.CSS.ShorthandFontParser,Type,Java Static Class Type Default Member,225997,/home/ks-turtle/Desktop/src/javax/swing/text/html/CSS.java,2627,Couple,Java Extend Couple Implicit,/home/ks-turtle/Desktop/src/java/lang/Object.java,20,javax.swing.text.html,Type,Java Class Type Public Member,116,no-match,0
/home/ks-turtle/Desktop/src/javax/swing/text/html/CSS.java,2874,javax.swing.text.html.CSS.ShorthandMarginParser,Type,Java Static Class Type Default Member,226017,/home/ks-turtle/Desktop/src/javax/swing/text/html/CSS.java,2874,Couple,Java Extend Couple Implicit,/home/ks-turtle/Desktop/src/java/lang/Object.java,20,javax.swing.text.html,Type,Java Class Type Public Member,116,no-match,0
/home/ks-turtle/Desktop/src/stub/javax/crypto/spec/DHGenParameterSpec.java,39,javax.crypto.spec.DHGenParameterSpec,Type,Java Class Type Public Member,226473,/home/ks-turtle/Desktop/src/stub/javax/crypto/spec/DHGenParameterSpec.java,39,Couple,Java Extend Couple Implicit,/home/ks-turtle/Desktop/src/java/lang/Object.java,20,javax.crypto.spec,Type,Java Class Type Public Member,116,no-match,1
/home/ks-turtle/Desktop/src/java/awt/DisplayMode.java,18,java.awt.DisplayMode,Type,Java Final Class Type Public Member,226604,/home/ks-turtle/Desktop/src/java/awt/DisplayMode.java,18,Couple,Java Extend Couple Implicit,/home/ks-turtle/Desktop/src/java/lang/Object.java,20,java.awt,Type,Java Class Type Public Member,116,no-match,0
/home/ks-turtle/Desktop/src/java/security/cert/X509CertSelector.java,68,java.security.cert.X509CertSelector,Type,Java Class Type Public Member,226858,/home/ks-turtle/Desktop/src/java/security/cert/X509CertSelector.java,68,Couple,Java Extend Couple Implicit,/home/ks-turtle/Desktop/src/java/lang/Object.java,20,java.security.cert,Type,Java Class Type Public Member,116,match,1
/home/ks-turtle/Desktop/src/javax/naming/ldap/ControlFactory.java,36,javax.naming.ldap.ControlFactory,Type,Java Abstract Class Type Public Member,227212,/home/ks-turtle/Desktop/src/javax/naming/ldap/ControlFactory.java,36,Couple,Java Extend Couple Implicit,/home/ks-turtle/Desktop/src/java/lang/Object.java,20,javax.naming.ldap,Type,Java Class Type Public Member,116,no-match,0
/home/ks-turtle/Desktop/src/javax/swing/plaf/metal/MetalBumps.java,142,javax.swing.plaf.metal.BumpBuffer,Type,Java Class Type Default Member,227501,/home/ks-turtle/Desktop/src/javax/swing/plaf/metal/MetalBumps.java,142,Couple,Java Extend Couple Implicit,/home/ks-turtle/Desktop/src/java/lang/Object.java,20,javax.swing.plaf.metal,Type,Java Class Type Public Member,116,no-match,0
/home/ks-turtle/Desktop/src/java/awt/CardLayout.java,57,java.awt.CardLayout.Card,Type,Java Class Type Default Member,227701,/home/ks-turtle/Desktop/src/java/awt/CardLayout.java,57,Couple,Java Extend Couple Implicit,/home/ks-turtle/Desktop/src/java/lang/Object.java,20,java.awt,Type,Java Class Type Public Member,116,no-match,0
/home/ks-turtle/Desktop/src/java/text/BreakDictionary.java,44,java.text.BreakDictionary,Type,Java Class Type Default Member,228683,/home/ks-turtle/Desktop/src/java/text/BreakDictionary.java,44,Couple,Java Extend Couple Implicit,/home/ks-turtle/Desktop/src/java/lang/Object.java,20,java.text,Type,Java Class Type Public Member,116,no-match,1
/home/ks-turtle/Desktop/src/java/awt/geom/LineIterator.java,19,java.awt.geom.LineIterator,Type,Java Class Type Default Member,229221,/home/ks-turtle/Desktop/src/java/awt/geom/LineIterator.java,19,Couple,Java Extend Couple Implicit,/home/ks-turtle/Desktop/src/java/lang/Object.java,20,java.awt.geom,Type,Java Class Type Public Member,116,no-match,0
/home/ks-turtle/Desktop/src/org/omg/CosNaming/NamingContextPackage/InvalidNameHolder.java,10,org.omg.CosNaming.NamingContextPackage.InvalidNameHolder,Type,Java Final Class Type Public Member,229344,/home/ks-turtle/Desktop/src/org/omg/CosNaming/NamingContextPackage/InvalidNameHolder.java,10,Couple,Java Extend Couple Implicit,/home/ks-turtle/Desktop/src/java/lang/Object.java,20,org.omg,Type,Java Class Type Public Member,116,no-match,0
/home/ks-turtle/Desktop/src/java/util/Collections.java,2198,java.util.Collections.CheckedCollection,Type,Java Static Generic Class Type Default Member,230583,/home/ks-turtle/Desktop/src/java/util/Collections.java,2198,Couple,Java Extend Couple Implicit,/home/ks-turtle/Desktop/src/java/lang/Object.java,20,java.util,Type,Java Class Type Public Member,116,no-match,1
/home/ks-turtle/Desktop/src/java/util/Collections.java,2637,java.util.Collections.CheckedMap.CheckedEntrySet,Type,Java Static Generic Class Type Default Member,230671,/home/ks-turtle/Desktop/src/java/util/Collections.java,2637,Couple,Java Extend Couple Implicit,/home/ks-turtle/Desktop/src/java/lang/Object.java,20,java.util,Type,Java Class Type Public Member,116,no-match,1
/home/ks-turtle/Desktop/src/java/util/Collections.java,1542,java.util.Collections.SynchronizedCollection,Type,Java Static Generic Class Type Default Member,230965,/home/ks-turtle/Desktop/src/java/util/Collections.java,1542,Couple,Java Extend Couple Implicit,/home/ks-turtle/Desktop/src/java/lang/Object.java,20,java.util,Type,Java Class Type Public Member,116,match,1
/home/ks-turtle/Desktop/src/java/util/Collections.java,986,java.util.Collections.UnmodifiableCollection,Type,Java Static Generic Class Type Default Member,231137,/home/ks-turtle/Desktop/src/java/util/Collections.java,986,Couple,Java Extend Couple Implicit,/home/ks-turtle/Desktop/src/java/lang/Object.java,20,java.util,Type,Java Class Type Public Member,116,no-match,1
/home/ks-turtle/Desktop/src/java/lang/CharacterData01.java,18,java.lang.CharacterData01,Type,Java Class Type Default Member,232204,/home/ks-turtle/Desktop/src/java/lang/CharacterData01.java,18,Couple,Java Extend Couple Implicit,/home/ks-turtle/Desktop/src/java/lang/Object.java,20,java.lang,Type,Java Class Type Public Member,116,no-match,1
/home/ks-turtle/Desktop/src/javax/swing/plaf/metal/MetalTheme.java,22,javax.swing.plaf.metal.MetalTheme,Type,Java Abstract Class Type Public Member,232843,/home/ks-turtle/Desktop/src/javax/swing/plaf/metal/MetalTheme.java,22,Couple,Java Extend Couple Implicit,/home/ks-turtle/Desktop/src/java/lang/Object.java,20,javax.swing.plaf.metal,Type,Java Class Type Public Member,116,no-match,0
/home/ks-turtle/Desktop/src/org/omg/PortableServer/POAPackage/WrongAdapterHelper.java,11,org.omg.PortableServer.POAPackage.WrongAdapterHelper,Type,Java Abstract Class Type Public Member,234436,/home/ks-turtle/Desktop/src/org/omg/PortableServer/POAPackage/WrongAdapterHelper.java,11,Couple,Java Extend Couple Implicit,/home/ks-turtle/Desktop/src/java/lang/Object.java,20,org.omg,Type,Java Class Type Public Member,116,no-match,0
/home/ks-turtle/Desktop/src/stub/javax/net/ssl/KeyManagerFactory.java,33,javax.net.ssl.KeyManagerFactory,Type,Java Class Type Public Member,234470,/home/ks-turtle/Desktop/src/stub/javax/net/ssl/KeyManagerFactory.java,33,Couple,Java Extend Couple Implicit,/home/ks-turtle/Desktop/src/java/lang/Object.java,20,javax.net.ssl,Type,Java Class Type Public Member,116,no-match,1
/home/ks-turtle/Desktop/src/stub/javax/net/ssl/KeyManagerFactorySpi.java,33,javax.net.ssl.KeyManagerFactorySpi,Type,Java Abstract Class Type Public Member,234492,/home/ks-turtle/Desktop/src/stub/javax/net/ssl/KeyManagerFactorySpi.java,33,Couple,Java Extend Couple Implicit,/home/ks-turtle/Desktop/src/java/lang/Object.java,20,javax.net.ssl,Type,Java Class Type Public Member,116,no-match,1
/home/ks-turtle/Desktop/src/org/omg/DynamicAny/NameDynAnyPairHelper.java,11,org.omg.DynamicAny.NameDynAnyPairHelper,Type,Java Abstract Class Type Public Member,236307,/home/ks-turtle/Desktop/src/org/omg/DynamicAny/NameDynAnyPairHelper.java,11,Couple,Java Extend Couple Implicit,/home/ks-turtle/Desktop/src/java/lang/Object.java,20,org.omg,Type,Java Class Type Public Member,116,no-match,0
/home/ks-turtle/Desktop/src/javax/management/openmbean/TabularDataSupport.java,41,javax.management.openmbean.TabularDataSupport,Type,Java Class Type Public Member,236354,/home/ks-turtle/Desktop/src/javax/management/openmbean/TabularDataSupport.java,41,Couple,Java Extend Couple Implicit,/home/ks-turtle/Desktop/src/java/lang/Object.java,20,javax.management.openmbean,Type,Java Class Type Public Member,116,no-match,0
/home/ks-turtle/Desktop/src/javax/security/sasl/AuthorizeCallback.java,23,javax.security.sasl.AuthorizeCallback,Type,Java Class Type Public Member,236437,/home/ks-turtle/Desktop/src/javax/security/sasl/AuthorizeCallback.java,23,Couple,Java Extend Couple Implicit,/home/ks-turtle/Desktop/src/java/lang/Object.java,20,javax.security.sasl,Type,Java Class Type Public Member,116,no-match,0
/home/ks-turtle/Desktop/src/java/rmi/server/RMISocketFactory.java,33,java.rmi.server.RMISocketFactory,Type,Java Abstract Class Type Public Member,237854,/home/ks-turtle/Desktop/src/java/rmi/server/RMISocketFactory.java,33,Couple,Java Extend Couple Implicit,/home/ks-turtle/Desktop/src/java/lang/Object.java,20,java.rmi.server,Type,Java Class Type Public Member,116,no-match,0
/home/ks-turtle/Desktop/src/stub/javax/net/ssl/SSLContext.java,34,javax.net.ssl.SSLContext,Type,Java Class Type Public Member,237993,/home/ks-turtle/Desktop/src/stub/javax/net/ssl/SSLContext.java,34,Couple,Java Extend Couple Implicit,/home/ks-turtle/Desktop/src/java/lang/Object.java,20,javax.net.ssl,Type,Java Class Type Public Member,116,no-match,1
/home/ks-turtle/Desktop/src/java/security/AlgorithmParametersSpi.java,34,java.security.AlgorithmParametersSpi,Type,Java Abstract Class Type Public Member,239561,/home/ks-turtle/Desktop/src/java/security/AlgorithmParametersSpi.java,34,Couple,Java Extend Couple Implicit,/home/ks-turtle/Desktop/src/java/lang/Object.java,20,java.security,Type,Java Class Type Public Member,116,match,1
/home/ks-turtle/Desktop/src/javax/swing/plaf/basic/BasicListUI.java,1335,javax.swing.plaf.basic.BasicListUI.FocusHandler,Type,Java Class Type Public Member,239768,/home/ks-turtle/Desktop/src/javax/swing/plaf/basic/BasicListUI.java,1335,Couple,Java Extend Couple Implicit,/home/ks-turtle/Desktop/src/java/lang/Object.java,20,javax.swing.plaf.basic,Type,Java Class Type Public Member,116,no-match,0
/home/ks-turtle/Desktop/src/javax/swing/plaf/basic/BasicListUI.java,1436,javax.swing.plaf.basic.BasicListUI.ListDataHandler,Type,Java Class Type Public Member,239847,/home/ks-turtle/Desktop/src/javax/swing/plaf/basic/BasicListUI.java,1436,Couple,Java Extend Couple Implicit,/home/ks-turtle/Desktop/src/java/lang/Object.java,20,javax.swing.plaf.basic,Type,Java Class Type Public Member,116,no-match,0
/home/ks-turtle/Desktop/src/javax/swing/plaf/basic/BasicListUI.java,1377,javax.swing.plaf.basic.BasicListUI.ListSelectionHandler,Type,Java Class Type Public Member,239873,/home/ks-turtle/Desktop/src/javax/swing/plaf/basic/BasicListUI.java,1377,Couple,Java Extend Couple Implicit,/home/ks-turtle/Desktop/src/java/lang/Object.java,20,javax.swing.plaf.basic,Type,Java Class Type Public Member,116,no-match,0
/home/ks-turtle/Desktop/src/javax/swing/plaf/basic/BasicListUI.java,1272,javax.swing.plaf.basic.BasicListUI.MouseInputHandler,Type,Java Class Type Public Member,239888,/home/ks-turtle/Desktop/src/javax/swing/plaf/basic/BasicListUI.java,1272,Couple,Java Extend Couple Implicit,/home/ks-turtle/Desktop/src/java/lang/Object.java,20,javax.swing.plaf.basic,Type,Java Class Type Public Member,116,no-match,0
/home/ks-turtle/Desktop/src/javax/swing/plaf/basic/BasicListUI.java,1502,javax.swing.plaf.basic.BasicListUI.PropertyChangeHandler,Type,Java Class Type Public Member,239903,/home/ks-turtle/Desktop/src/javax/swing/plaf/basic/BasicListUI.java,1502,Couple,Java Extend Couple Implicit,/home/ks-turtle/Desktop/src/java/lang/Object.java,20,javax.swing.plaf.basic,Type,Java Class Type Public Member,116,no-match,0
/home/ks-turtle/Desktop/src/java/security/spec/DSAPublicKeySpec.java,28,java.security.spec.DSAPublicKeySpec,Type,Java Class Type Public Member,240113,/home/ks-turtle/Desktop/src/java/security/spec/DSAPublicKeySpec.java,28,Couple,Java Extend Couple Implicit,/home/ks-turtle/Desktop/src/java/lang/Object.java,20,java.security.spec,Type,Java Class Type Public Member,116,match,1
/home/ks-turtle/Desktop/src/javax/swing/Spring.java,114,javax.swing.Spring,Type,Java Abstract Class Type Public Member,240658,/home/ks-turtle/Desktop/src/javax/swing/Spring.java,114,Couple,Java Extend Couple Implicit,/home/ks-turtle/Desktop/src/java/lang/Object.java,20,javax.swing,Type,Java Class Type Public Member,116,no-match,0
/home/ks-turtle/Desktop/src/javax/swing/SpringLayout.java,163,javax.swing.SpringLayout,Type,Java Class Type Public Member,240799,/home/ks-turtle/Desktop/src/javax/swing/SpringLayout.java,163,Couple,Java Extend Couple Implicit,/home/ks-turtle/Desktop/src/java/lang/Object.java,20,javax.swing,Type,Java Class Type Public Member,116,no-match,0
/home/ks-turtle/Desktop/src/javax/naming/ldap/StartTlsRequest.java,60,javax.naming.ldap.StartTlsRequest,Type,Java Class Type Public Member,241137,/home/ks-turtle/Desktop/src/javax/naming/ldap/StartTlsRequest.java,60,Couple,Java Extend Couple Implicit,/home/ks-turtle/Desktop/src/java/lang/Object.java,20,javax.naming.ldap,Type,Java Class Type Public Member,116,no-match,0
/home/ks-turtle/Desktop/src/java/util/concurrent/Executors.java,529,java.util.concurrent.Executors.DefaultThreadFactory,Type,Java Static Class Type Default Member,241535,/home/ks-turtle/Desktop/src/java/util/concurrent/Executors.java,529,Couple,Java Extend Couple Implicit,/home/ks-turtle/Desktop/src/java/lang/Object.java,20,java.util.concurrent,Type,Java Class Type Public Member,116,no-match,0
/home/ks-turtle/Desktop/src/java/util/concurrent/Executors.java,425,java.util.concurrent.Executors.PrivilegedActionAdapter,Type,Java Static Final Class Type Default Member,241606,/home/ks-turtle/Desktop/src/java/util/concurrent/Executors.java,425,Couple,Java Extend Couple Implicit,/home/ks-turtle/Desktop/src/java/lang/Object.java,20,java.util.concurrent,Type,Java Class Type Public Member,116,no-match,0
/home/ks-turtle/Desktop/src/java/util/concurrent/Executors.java,452,java.util.concurrent.Executors.PrivilegedCallable,Type,Java Static Final Generic Class Type Default Member,241611,/home/ks-turtle/Desktop/src/java/util/concurrent/Executors.java,452,Couple,Java Extend Couple Implicit,/home/ks-turtle/Desktop/src/java/lang/Object.java,20,java.util.concurrent,Type,Java Class Type Public Member,116,no-match,0
/home/ks-turtle/Desktop/src/java/util/concurrent/Executors.java,484,java.util.concurrent.Executors.PrivilegedCallableUsingCurrentClassLoader,Type,Java Static Final Generic Class Type Default Member,241623,/home/ks-turtle/Desktop/src/java/util/concurrent/Executors.java,484,Couple,Java Extend Couple Implicit,/home/ks-turtle/Desktop/src/java/lang/Object.java,20,java.util.concurrent,Type,Java Class Type Public Member,116,no-match,0
/home/ks-turtle/Desktop/src/java/util/concurrent/Executors.java,438,java.util.concurrent.Executors.PrivilegedExceptionActionAdapter,Type,Java Static Final Class Type Default Member,241639,/home/ks-turtle/Desktop/src/java/util/concurrent/Executors.java,438,Couple,Java Extend Couple Implicit,/home/ks-turtle/Desktop/src/java/lang/Object.java,20,java.util.concurrent,Type,Java Class Type Public Member,116,no-match,0
/home/ks-turtle/Desktop/src/java/util/concurrent/Executors.java,409,java.util.concurrent.Executors.RunnableAdapter,Type,Java Static Final Generic Class Type Default Member,241654,/home/ks-turtle/Desktop/src/java/util/concurrent/Executors.java,409,Couple,Java Extend Couple Implicit,/home/ks-turtle/Desktop/src/java/lang/Object.java,20,java.util.concurrent,Type,Java Class Type Public Member,116,no-match,0
/home/ks-turtle/Desktop/src/org/omg/DynamicAny/DynValueHelper.java,24,org.omg.DynamicAny.DynValueHelper,Type,Java Abstract Class Type Public Member,242419,/home/ks-turtle/Desktop/src/org/omg/DynamicAny/DynValueHelper.java,24,Couple,Java Extend Couple Implicit,/home/ks-turtle/Desktop/src/java/lang/Object.java,20,org.omg,Type,Java Class Type Public Member,116,no-match,0
/home/ks-turtle/Desktop/src/org/omg/PortableInterceptor/ObjectReferenceTemplateSeqHolder.java,15,org.omg.PortableInterceptor.ObjectReferenceTemplateSeqHolder,Type,Java Final Class Type Public Member,242467,/home/ks-turtle/Desktop/src/org/omg/PortableInterceptor/ObjectReferenceTemplateSeqHolder.java,15,Couple,Java Extend Couple Implicit,/home/ks-turtle/Desktop/src/java/lang/Object.java,20,org.omg,Type,Java Class Type Public Member,116,no-match,0
/home/ks-turtle/Desktop/src/javax/swing/DefaultCellEditor.java,261,javax.swing.DefaultCellEditor.EditorDelegate,Type,Java Class Type Protected Member,243176,/home/ks-turtle/Desktop/src/javax/swing/DefaultCellEditor.java,261,Couple,Java Extend Couple Implicit,/home/ks-turtle/Desktop/src/java/lang/Object.java,20,javax.swing,Type,Java Class Type Public Member,116,no-match,0
/home/ks-turtle/Desktop/src/org/omg/PortableInterceptor/ORBInitInfoPackage/DuplicateNameHelper.java,11,org.omg.PortableInterceptor.ORBInitInfoPackage.DuplicateNameHelper,Type,Java Abstract Class Type Public Member,243415,/home/ks-turtle/Desktop/src/org/omg/PortableInterceptor/ORBInitInfoPackage/DuplicateNameHelper.java,11,Couple,Java Extend Couple Implicit,/home/ks-turtle/Desktop/src/java/lang/Object.java,20,org.omg,Type,Java Class Type Public Member,116,no-match,0
/home/ks-turtle/Desktop/src/java/util/Observable.java,45,java.util.Observable,Type,Java Class Type Public Member,244051,/home/ks-turtle/Desktop/src/java/util/Observable.java,45,Couple,Java Extend Couple Implicit,/home/ks-turtle/Desktop/src/java/lang/Object.java,20,java.util,Type,Java Class Type Public Member,116,match,1
/home/ks-turtle/Desktop/src/javax/swing/JRootPane.java,810,javax.swing.JRootPane.RootLayout,Type,Java Class Type Protected Member,244221,/home/ks-turtle/Desktop/src/javax/swing/JRootPane.java,810,Couple,Java Extend Couple Implicit,/home/ks-turtle/Desktop/src/java/lang/Object.java,20,javax.swing,Type,Java Class Type Public Member,116,no-match,0
/home/ks-turtle/Desktop/src/stub/javax/net/ssl/CertPathTrustManagerParameters.java,36,javax.net.ssl.CertPathTrustManagerParameters,Type,Java Class Type Public Member,244908,/home/ks-turtle/Desktop/src/stub/javax/net/ssl/CertPathTrustManagerParameters.java,36,Couple,Java Extend Couple Implicit,/home/ks-turtle/Desktop/src/java/lang/Object.java,20,javax.net.ssl,Type,Java Class Type Public Member,116,no-match,1
/home/ks-turtle/Desktop/src/java/security/spec/ECGenParameterSpec.java,20,java.security.spec.ECGenParameterSpec,Type,Java Class Type Public Member,244972,/home/ks-turtle/Desktop/src/java/security/spec/ECGenParameterSpec.java,20,Couple,Java Extend Couple Implicit,/home/ks-turtle/Desktop/src/java/lang/Object.java,20,java.security.spec,Type,Java Class Type Public Member,116,match,1
/home/ks-turtle/Desktop/src/java/awt/geom/CubicIterator.java,19,java.awt.geom.CubicIterator,Type,Java Class Type Default Member,246013,/home/ks-turtle/Desktop/src/java/awt/geom/CubicIterator.java,19,Couple,Java Extend Couple Implicit,/home/ks-turtle/Desktop/src/java/lang/Object.java,20,java.awt.geom,Type,Java Class Type Public Member,116,no-match,0
/home/ks-turtle/Desktop/src/javax/swing/plaf/basic/BasicTableUI.java,684,javax.swing.plaf.basic.BasicTableUI.FocusHandler,Type,Java Class Type Public Member,246139,/home/ks-turtle/Desktop/src/javax/swing/plaf/basic/BasicTableUI.java,684,Couple,Java Extend Couple Implicit,/home/ks-turtle/Desktop/src/java/lang/Object.java,20,javax.swing.plaf.basic,Type,Java Class Type Public Member,116,no-match,0
/home/ks-turtle/Desktop/src/javax/swing/plaf/basic/BasicTableUI.java,657,javax.swing.plaf.basic.BasicTableUI.KeyHandler,Type,Java Class Type Public Member,246218,/home/ks-turtle/Desktop/src/javax/swing/plaf/basic/BasicTableUI.java,657,Couple,Java Extend Couple Implicit,/home/ks-turtle/Desktop/src/java/lang/Object.java,20,javax.swing.plaf.basic,Type,Java Class Type Public Member,116,no-match,0
/home/ks-turtle/Desktop/src/javax/swing/plaf/basic/BasicTableUI.java,707,javax.swing.plaf.basic.BasicTableUI.MouseInputHandler,Type,Java Class Type Public Member,246225,/home/ks-turtle/Desktop/src/javax/swing/plaf/basic/BasicTableUI.java,707,Couple,Java Extend Couple Implicit,/home/ks-turtle/Desktop/src/java/lang/Object.java,20,javax.swing.plaf.basic,Type,Java Class Type Public Member,116,no-match,0
